1435,2287,0,8333
1436,2290,2,8337
1437,2292,0,8342
1438,2292,5,8354
1439,2292,3,8360
1440,2293,2,8364
1441,2296,1,8368
1442,2299,2,8372
1443,2301,2,8378
1444,2303,2,8382
1445,2304,3,8386
1446,2305,0,8392
1447,2307,4,8397
1448,2308,2,8404
1449,2308,0,8411
1450,2308,3,8416
1451,2311,1,8420
1452,2314,0,8424
1453,2314,4,8434
1454,2316,2,8438
1455,2317,1,8442
1456,2320,2,8446
1457,2323,2,8450
1458,2327,4,8454
1459,2327,2,8464
1460,2328,1,8468
1461,2330,4,8473
1462,2331,1,8479
1463,2334,5,8484
1464,2336,4,8488
1465,2337,3,8492
1466,2340,2,8496
1467,2343,2,8500
1468,2345,2,8506
1469,2345,1,8526
1470,2346,0,8530
1471,2348,3,8535
1472,2349,0,8541
1473,2351,1,8547
1474,2351,2,8553
1475,2352,1,8557
1476,2354,4,8562
1477,2357,4,8566
1478,2359,5,8572
1479,2359,3,8580
1480,2359,1,8586
1481,2362,4,8590
1482,2362,1,8598
1483,2365,3,8603
1484,2367,2,8607
1485,2368,0,8611
1486,2370,3,8616
1487,2373,3,8620
1488,2373,2,8629
1489,2374,2,8634
1490,2375,1,8638
1491,2378,0,8642
1492,2381,0,8646
1493,2381,5,8658
1494,2381,4,8666
1495,2382,0,8670
1496,2385,2,8674
1497,2388,2,8678
1498,2388,1,8688
1499,2390,4,8692
1500,2391,2,8696
1501,2394,1,8700
1502,2397,0,8704
1503,2397,4,8726
1504,2397,4,8736
1505,2398,0,8740
1506,2401,2,8744
1507,2404,1,8748
1508,2406,2,8754
1509,2406,0,8762
1510,2407,2,8766
1511,2410,2,8770
1512,2413,2,8774
1513,2415,2,8780
1514,2415,0,8795
1515,2416,2,8799
1516,2419,4,8803
1517,2419,1,8810
1518,2421,1,8816
1519,2421,2,8822
1520,2422,3,8826
1521,2424,0,8831
1522,2427,1,8835
1523,2427,5,8844
1524,2428,4,8849
1525,2429,2,8853
1526,2432,2,8857
1527,2435,2,8861
1528,2437,3,8867
1529,2437,4,8873
1530,2438,2,8877
1531,2440,0,8882
1532,2443,0,8886
1533,2443,5,8904
1534,2443,5,8913
1535,2444,2,8917
1536,2447,2,8921
1537,2450,2,8925
1538,2452,3,8931
1539,2452,4,8937
1540,2453,2,8941
1541,2456,4,8945
1542,2458,2,8950
1543,2462,4,8954
1544,2464,4,8958
1545,2465,2,8962
1546,2468,1,8966
1547,2471,2,8970
1548,2473,3,8976
1549,2473,4,8982
1550,2474,0,8986
1551,2477,2,8990
1552,2479,4,8995
1553,2479,0,9004
1554,2479,4,9010
1555,2480,1,9014
1556,2483,0,9018
1557,2485,2,9023
1558,2487,2,9029
1559,2489,1,9033
1560,2490,2,9037
1561,2493,2,9041
1562,2495,4,9046
1563,2496,2,9053
1564,2497,5,9058
1565,2498,2,9062
1566,2501,2,9066
1567,2503,0,9071
1568,2507,2,9075
1569,2509,1,9079
1570,2510,1,9083
1571,2513,2,9087
1572,2516,2,9091
1573,2518,2,9097
1574,2518,0,9109
1575,2519,1,9113
1576,2521,4,9118
1577,2522,1,9124
1578,2524,4,9130
1579,2524,0,9138
1580,2524,0,9144
1581,2527,3,9148
1582,2530,4,9152
1583,2530,2,9163
1584,2530,1,9170
1585,2530,2,9175
1586,2532,0,9180
1587,2534,2,9185
1588,2535,0,9192
1589,2535,5,9201
1590,2535,3,9206
1591,2538,2,9210
1592,2540,0,9215
1593,2542,3,9221
1594,2542,4,9230
1595,2543,2,9234
1596,2546,4,9238
1597,2546,0,9245
1598,2548,1,9251
1599,2548,5,9257
1600,2549,3,9261
1601,2551,0,9266
1602,2552,4,9272
1603,2553,3,9279
1604,2555,2,9283
1605,2556,2,9287
1606,2559,2,9291
1607,2561,4,9296
1608,2561,0,9311
1609,2561,1,9318
1610,2562,3,9322
1611,2564,1,9327
1612,2567,2,9331
1613,2569,3,9337
1614,2571,2,9341
1615,2572,3,9345
1616,2573,0,9351
1617,2576,0,9355
1618,2576,6,9363
1619,2576,0,9369
1620,2577,0,9373
1621,2580,2,9377
1622,2583,2,9381
1623,2583,3,9396
1624,2583,2,9402
1625,2584,2,9406
1626,2586,0,9411
1627,2587,3,9417
1628,2589,3,9423
1629,2591,2,9427
1630,2592,1,9431
1631,2595,2,9435
1632,2598,3,9439
1633,2598,2,9447
1634,2600,2,9451
1635,2601,0,9455
1636,2604,2,9459
1637,2607,2,9463
1638,2609,2,9469
1639,2609,3,9475
1640,2610,2,9479
1641,2613,2,9483
1642,2615,0,9488
1643,2617,0,9494
1644,2619,0,9498
1645,2619,3,9508
1646,2622,0,9512
1647,2624,2,9517
1648,2628,4,9521
1649,2628,2,9531
1650,2629,2,9535
1651,2632,2,9539
1652,2635,2,9543
1653,2635,2,9558
1654,2635,2,9564
1655,2636,3,9568
1656,2637,0,9574
1657,2639,2,9579
1658,2641,3,9585
1659,2643,2,9589
1660,2644,1,9593
1661,2647,3,9597
1662,2647,0,9604
1663,2651,2,9608
1664,2653,1,9612
1665,2654,2,9616
1666,2656,0,9621
1667,2658,2,9626
1668,2660,3,9632
1669,2662,2,9636
1670,2663,1,9640
1671,2666,0,9644
1672,2668,2,9649
1673,2670,2,9655
1674,2672,2,9659
1675,2673,0,9663
1676,2675,3,9668
1677,2678,2,9672
1678,2678,5,9708
1679,2678,1,9717
1680,2678,0,9723
1681,2680,1,9728
1682,2681,4,9734
1683,2683,4,9740
1684,2683,1,9747
1685,2684,2,9751
1686,2687,2,9755
1687,2690,2,9759
1688,2692,2,9765
1689,2692,0,9779
1690,2693,2,9783
1691,2696,2,9787
1692,2699,2,9791
1693,2703,4,9795
1694,2703,2,9805
1695,2703,0,9813
1696,2703,1,9820
1697,2706,1,9824
1698,2706,5,9841
1699,2708,2,9845
1700,2709,0,9849
1701,2711,3,9854
1702,2714,2,9858
1703,2714,1,9867
1704,2715,1,9872
1705,2716,2,9876
1706,2719,2,9880
1707,2722,2,9884
1708,2722,4,9907
1709,2722,1,9913
1710,2723,3,9917
1711,2726,2,9921
1712,2729,1,9925
1713,2729,4,9933
1714,2729,5,9943
1715,2730,0,9947
1716,2733,2,9951
1717,2736,2,9955
1718,2738,2,9961
1719,2740,2,9965
1720,2741,2,9969
1721,2744,4,9973
1722,2746,2,9978
1723,2746,1,9998
1724,2746,1,10007
1725,2747,3,10011
1726,2749,1,10016
1727,2752,2,10020
1728,2754,2,10026
1729,2754,0,10036
1730,2754,3,10042
1731,2756,2,10047
1732,2759,2,10051
1733,2761,2,10057
1734,2761,4,10063
1735,2762,3,10067
1736,2763,0,10073
1737,2765,2,10078
1738,2767,3,10084
1739,2769,2,10088
1740,2770,2,1
1741,2773,1,5
1742,2776,2,9
1743,2776,1,17
1744,2776,2,23
1745,2777,1,27
1746,2780,3,31
1747,2783,4,35
1748,2783,2,59
1749,2783,2,67
1750,2783,2,73
1751,2784,0,79
1752,2786,2,84
1753,2788,3,90
1754,2788,0,98
1755,2789,0,102
1756,2792,1,106
1757,2795,1,110
1758,2795,5,127
1759,2797,2,131
1760,2798,1,135
1761,2801,3,139
1762,2804,2,143
1763,2804,1,153
1764,2804,2,159
1765,2805,1,163
1766,2808,2,167
1767,2810,4,172
1768,2810,1,181
1769,2811,1,186
1770,2812,2,190
1771,2814,0,195
1772,2815,3,201
1773,2817,4,207
1774,2817,0,214
1775,2818,2,218
1776,2821,2,222
1777,2824,1,226
1778,2824,4,234
1779,2826,2,238
1780,2827,2,242
1781,2830,4,246
1782,2830,0,253
1783,2833,6,258
1784,2833,1,265
1785,2833,1,270
1786,2835,4,275
1787,2837,2,280
1788,2839,2,286
1789,2841,2,290
1790,2842,2,294
1791,2845,2,298
1792,2847,0,303
1793,2849,1,309
1794,2849,3,317
1795,2849,2,323
1796,2852,0,327
1797,2855,1,331
1798,2855,0,339
1799,2857,0,343
1800,2857,3,349
1801,2860,0,353
1802,2860,4,361
1803,2860,3,369
1804,2860,4,376
1805,2861,2,380
1806,2864,1,384
1807,2867,1,388
1808,2867,5,398
1809,2867,0,404
1810,2868,1,408
1811,2871,0,412
1812,2871,3,419
1813,2874,2,424
1814,2876,2,428
1815,2877,3,432
1816,2878,0,438
1817,2880,2,443
1818,2882,2,449
1819,2884,2,453
1820,2885,2,457
1821,2888,3,461
1822,2888,0,468
1823,2892,2,472
1824,2894,2,476
1825,2895,2,480
1826,2898,2,484
1827,2901,3,488
1828,2901,1,507
1829,2901,2,513
1830,2902,2,517
1831,2904,0,522
1832,2905,3,528
1833,2907,3,534
1834,2907,4,540
1835,2908,3,544
1836,2910,1,549
1837,2911,4,555
1838,2913,1,561
1839,2913,2,568
1840,2913,3,573
1841,2916,2,577
1842,2918,4,582
1843,2919,2,589
1844,2919,0,599
1845,2920,2,603
1846,2923,4,607
1847,2926,3,611
1848,2928,3,617
1849,2928,2,629
1850,2929,0,633
1851,2932,2,637
1852,2935,2,641
1853,2935,0,651
1854,2937,4,655
1855,2938,1,659
1856,2941,0,663
1857,2941,2,670
1858,2944,2,675
1859,2944,3,682
1860,2944,3,687
1861,2947,2,691
1862,2950,2,695
1863,2954,4,699
1864,2954,1,709
1865,2955,2,713
1866,2958,2,717
1867,2960,0,722
1868,2964,2,726
1869,2966,2,730
1870,2967,2,734
1871,2970,3,738
1872,2973,2,742
1873,2977,4,746
1874,2977,1,756
1875,2978,2,760
1876,2981,4,764
1877,2983,2,769
1878,2985,2,775
1879,2987,2,779
1880,2988,0,783
1881,2991,0,787
1882,2993,2,792
1883,2994,0,799
1884,2995,3,804
1885,2996,3,808
1886,2998,1,813
1887,2999,4,819
1888,2999,0,828
1889,2999,4,834
1890,3000,2,838
1891,3002,0,843
1892,3003,4,849
1893,3006,1,854
1894,3006,3,863
1895,3007,1,867
1896,3010,2,871
1897,3012,4,876
1898,3012,0,891
1899,3012,2,897
1900,3013,2,901
1901,3016,1,905
1902,3018,3,910
1903,3018,1,925
1904,3020,4,929
1905,3020,0,937
1906,3020,0,944
1907,3023,2,948
1908,3024,5,955
1909,3026,5,959
1910,3026,0,968
1911,3029,4,972
1912,3029,2,982
1913,3029,2,991
1914,3029,0,1002
1915,3030,3,1006
1916,3030,0,1013
1917,3033,4,1017
1918,3034,1,1024
1919,3034,2,1032
1920,3034,3,1037
1921,3037,0,1041
1922,3037,3,1048
1923,3039,4,1054
1924,3039,0,1060
1925,3040,3,1064
1926,3043,4,1068
1927,3043,1,1075
1928,3045,2,1081
1929,3047,1,1085
1930,3048,1,1089
1931,3051,0,1093
1932,3054,1,1097
1933,3054,0,1105
1934,3056,0,1109
1935,3056,2,1115
1936,3058,3,1120
1937,3061,2,1124
1938,3063,3,1130
1939,3063,1,1138
1940,3064,1,1142
1941,3066,4,1147
1942,3068,2,1152
1943,3070,2,1158
1944,3072,2,1162
1945,3073,0,1166
1946,3073,4,1176
1947,3076,2,1180
1948,3078,2,1186
1949,3080,2,1190
1950,3081,3,1194
1951,3082,0,1200
1952,3084,4,1205
1953,3085,3,1212
1954,3086,5,1217
1955,3087,3,1221
1956,3090,4,1225
1957,3092,2,1230
1958,3096,4,1234
1959,3096,1,1244
1960,3097,2,1248
1961,3100,4,1252
1962,3100,0,1259
1963,3103,4,1264
1964,3103,2,1271
1965,3103,0,1276
1966,3106,3,1280
1967,3109,2,1284
1968,3111,2,1290
1969,3111,4,1296
1970,3112,3,1300
1971,3115,4,1304
1972,3115,1,1311
1973,3115,1,1327
1974,3117,4,1331
1975,3118,1,1335
1976,3121,2,1339
1977,3124,2,1343
1978,3126,2,1349
1979,3126,0,1361
1980,3127,2,1365
1981,3130,4,1369
1982,3133,4,1373
1983,3133,2,1383
1984,3133,2,1389
1985,3134,2,1393
1986,3137,4,1397
1987,3137,1,1404
1988,3139,2,1410
1989,3141,1,1414
1990,3142,2,1418
1991,3145,2,1422
1992,3148,1,1426
1993,3148,1,1443
1994,3150,2,1447
1995,3151,1,1451
1996,3154,0,1455
1997,3154,2,1462
1998,3157,0,1467
1999,3157,1,1474
2000,3157,2,1479
2001,3160,2,1483
2002,3163,2,1487
2003,3165,3,1493
2004,3165,0,1505
2005,3166,1,1509
2006,3169,0,1513
2007,3169,4,1520
2008,3172,0,1525
2009,3174,0,1529
2010,3175,1,1533
2011,3178,0,1537
2012,3181,1,1541
2013,3183,2,1547
2014,3183,3,1553
2015,3184,3,1557
2016,3185,0,1563
2017,3188,1,1567
2018,3190,2,1573
2019,3190,3,1579
2020,3191,2,1583
2021,3193,0,1588
2022,3194,4,1594
2023,3197,1,1599
2024,3197,2,1608
2025,3198,0,1612
2026,3201,0,1616
2027,3204,1,1620
2028,3206,2,1626
2029,3208,2,1630
2030,3209,1,1634
2031,3212,0,1638
2032,3214,2,1643
2033,3215,0,1650
2034,3216,3,1655
2035,3217,1,1659
2036,3220,1,1663
2037,3222,3,1668
2038,3224,4,1674
2039,3224,0,1683
2040,3224,0,1690
2041,3225,0,1696
2042,3227,2,1701
2043,3229,1,1707
2044,3229,3,1713
2045,3230,0,1717
2046,3231,4,1723
2047,3233,2,1728
2048,3237,4,1732
2049,3237,0,1743
2050,3238,3,1747
2051,3240,1,1752
2052,3242,3,1757
2053,3244,3,1763
2054,3246,2,1767
2055,3247,1,1771
2056,3249,4,1776
2057,3251,2,1781
2058,3255,4,1785
2059,3255,1,1795
2060,3256,1,1799
2061,3259,2,1803
2062,3261,4,1808
2063,3261,1,1817
2064,3262,1,1822
2065,3262,3,1827
2066,3265,1,1831
2067,3268,2,1835
2068,3270,2,1841
2069,3270,4,1847
2070,3271,0,1851
2071,3273,4,1856
2072,3276,3,1860
2073,3278,4,1866
2074,3278,2,1874
2075,3278,0,1880
2076,3280,1,1885
2077,3283,0,1889
2078,3283,5,1900
2079,3285,2,1904
2080,3286,2,1908
2081,3289,1,1912
2082,3292,0,1916
2083,3296,2,1920
2084,3296,0,1930
2085,3296,3,1942
2086,3298,0,1947
2087,3298,4,1960
2088,3298,6,1970
2089,3300,0,1974
2090,3301,0,1978
2091,3301,3,1993
2092,3304,2,1997
2093,3308,4,2001
2094,3308,1,2011
2095,3308,0,2019
2096,3308,1,2026
2097,3311,0,2030
2098,3313,1,2036
2099,3313,4,2045
2100,3313,2,2051
2101,3315,1,2056
2102,3317,3,2061
2103,3318,1,2068
2104,3319,5,2073
2105,3319,1,2078
2106,3322,2,2082
2107,3325,1,2086
2108,3327,2,2092
2109,3327,0,2100
2110,3328,1,2104
2111,3331,3,2108
2112,3334,4,2112
2113,3334,0,2125
2114,3334,2,2133
2115,3334,1,2139
2116,3336,2,2144
2117,3338,4,2149
2118,3340,4,2155
2119,3342,4,2159
2120,3342,0,2169
2121,3342,1,2178
2122,3343,0,2184
2123,3345,1,2190
2124,3345,5,2197
2125,3345,3,2202
2126,3348,0,2206
2127,3350,2,2211
2128,3354,4,2215
2129,3354,2,2225
2130,3355,2,2229
2131,3358,2,2233
2132,3361,2,2237
2133,3361,1,2254
2134,3363,4,2258
2135,3364,1,2262
2136,3367,2,2266
2137,3370,2,2270
2138,3372,3,2276
2139,3372,0,2288
2140,3373,2,2292
2141,3375,0,2297
2142,3377,2,2302
2143,3379,2,2308
2144,3381,2,2312
2145,3382,0,2316
2146,3384,3,2321
2147,3385,0,2327
2148,3387,3,2333
2149,3387,5,2341
2150,3388,1,2345
2151,3391,0,2349
2152,3393,2,2354
2153,3393,5,2366
2154,3395,4,2370
2155,3396,2,2374
2156,3399,2,2378
2157,3402,2,2382
2158,3402,1,2397
2159,3402,1,2403
2160,3403,0,2407
2161,3405,3,2412
2162,3407,1,2417
2163,3409,2,2423
2164,3409,0,2431
2165,3410,2,2435
2166,3412,0,2440
2167,3414,2,2445
2168,3416,3,2451
2169,3418,2,2455
2170,3419,2,2459
2171,3421,0,2464
2172,3422,3,2470
2173,3424,2,2476
2174,3426,2,2480
2175,3427,1,2484
2176,3430,3,2488
2177,3433,2,2492
2178,3433,1,2502
2179,3435,4,2506
2180,3436,1,2510
2181,3439,2,2514
2182,3442,2,2518
2183,3444,2,2524
2184,3446,2,2528
2185,3447,1,2532
2186,3449,4,2537
2187,3450,0,2543
2188,3454,2,2547
2189,3456,2,2551
2190,3457,3,2555
2191,3459,1,2560
2192,3462,2,2564
2193,3462,5,2573
2194,3464,4,2577
2195,3465,2,2581
2196,3468,1,2585
2197,3471,0,2589
2198,3475,2,2593
2199,3475,5,2607
2200,3475,3,2619
2201,3477,0,2624
2202,3479,2,2629
2203,3483,4,2633
2204,3485,4,2637
2205,3485,0,2649
2206,3487,2,2654
2207,3489,0,2659
2208,3491,3,2665
2209,3491,5,2675
2210,3492,0,2679
2211,3495,2,2683
2212,3498,2,2687
2213,3500,2,2693
2214,3502,2,2697
2215,3503,2,2701
2216,3506,4,2705
2217,3506,1,2712
2218,3506,1,2730
2219,3506,1,2736
2220,3507,2,2740
2221,3510,2,2744
2222,3512,0,2749
2223,3514,1,2755
2224,3516,0,2759
2225,3516,2,2767
2226,3516,4,2774
2227,3518,2,2779
2228,3520,2,2785
2229,3522,2,2789
2230,3523,1,2793
2231,3526,2,2797
2232,3529,2,2801
2233,3531,2,2807
2234,3533,1,2811
2235,3534,1,2815
2236,3537,3,2819
2237,3540,4,2823
2238,3542,5,2829
2239,3542,3,2837
2240,3543,2,2841
2241,3545,0,2846
2242,3547,2,2851
2243,3551,4,2855
2244,3551,1,2865
2245,3552,1,2869
2246,3555,0,2873
2247,3555,4,2880
2248,3556,3,2887
2249,3557,1,2892
2250,3557,3,2897
2251,3560,4,2901
2252,3562,2,2906
2253,3564,3,2912
2254,3564,1,2920
2255,3565,0,2924
2256,3568,0,2928
2257,3570,2,2933
2258,3571,0,2940
2259,3572,3,2945
2260,3573,3,2949
2261,3576,4,2953
2262,3578,2,2958
2263,3580,3,2964
2264,3580,1,2972
2265,3581,1,2976
2266,3584,0,2980
2267,3584,3,2987
2268,3586,4,2993
2269,3586,0,2999
2270,3587,3,3003
2271,3589,0,3008
2272,3591,2,3013
2273,3595,4,3017
2274,3595,1,3027
2275,3596,3,3031
2276,3599,4,3035
2277,3599,0,3047
2278,3602,4,3052
2279,3602,0,3066
2280,3603,2,3070
2281,3606,2,3074
2282,3608,0,3079
2283,3612,2,3083
2284,3612,5,3096
2285,3613,2,3100
2286,3616,2,3104
2287,3619,2,3108
2288,3623,4,3112
2289,3623,1,3122
2290,3624,2,3126
2291,3627,2,3130
2292,3629,4,3135
2293,3631,4,3141
2294,3633,4,3145
2295,3634,2,3149
2296,3637,2,3153
2297,3640,3,3157
2298,3640,0,3195
2299,3640,2,3201
2300,3641,1,3205
2301,3644,2,3209
2302,3647,2,3213
2303,3651,4,3217
2304,3651,2,3227
2305,3651,0,3235
2306,3651,1,3242
2307,3654,4,3246
2308,3656,4,3252
2309,3656,2,3261
2310,3656,0,3268
2311,3657,1,3274
2312,3660,1,3278
2313,3662,2,3284
2314,3662,5,3296
2315,3663,0,3300
2316,3666,2,3304
2317,3668,0,3309
2318,3672,2,3313
2319,3672,4,3324
2320,3673,1,3328
2321,3676,3,3332
2322,3679,4,3336
2323,3681,4,3342
2324,3681,2,3352
2325,3682,2,3356
2326,3685,3,3360
2327,3688,2,3364
2328,3688,1,3383
2329,3688,1,3398
2330,3689,2,3402
2331,3692,2,3406
2332,3695,3,3410
2333,3695,6,3430
2334,3695,2,3436
2335,3696,2,3440
2336,3699,2,3444
2337,3702,2,3448
2338,3704,2,3454
2339,3706,2,3458
2340,3707,2,3462
2341,3710,2,3466
2342,3713,2,3470
2343,3713,0,3521
2344,3713,1,3527
2345,3714,2,3531
2346,3716,0,3536
2347,3718,2,3541
2348,3720,3,3547
2349,3720,0,3555
2350,3721,3,3559
2351,3723,1,3564
2352,3726,2,3568
2353,3726,1,3576
2354,3728,1,3580
2355,3729,1,3584
2356,3732,3,3588
2357,3732,0,3595
2358,3736,4,3599
2359,3736,0,3609
2360,3737,2,3613
2361,3739,0,3618
2362,3742,1,3622
2363,3744,1,3628
2364,3744,2,3634
2365,3745,3,3638
2366,3748,2,3642
2367,3750,0,3647
2368,3752,1,3653
2369,3752,2,3659
2370,3753,3,3663
2371,3755,0,3668
2372,3758,0,3672
2373,3758,5,3681
2374,3760,1,3685
2375,3761,1,3689
2376,3764,2,3693
2377,3766,4,3698
2378,3767,2,3705
2379,3769,2,3709
2380,3770,1,3713
2381,3773,0,3717
2382,3775,2,3722
2383,3776,0,3729
2384,3777,4,3734
2385,3778,2,3738
2386,3781,2,3742
2387,3783,4,3747
2388,3783,2,3761
2389,3783,1,3768
2390,3783,0,3773
2391,3785,4,3778
2392,3786,0,3784
2393,3788,4,3790
2394,3788,1,3796
2395,3789,1,3800
2396,3792,0,3804
2397,3795,0,3808
2398,3799,2,3812
2399,3799,0,3822
2400,3800,2,3826
2401,3803,4,3830
2402,3803,1,3837
2403,3803,0,3849
2404,3805,2,3853
2405,3806,1,3857
2406,3809,2,3861
2407,3811,4,3866
2408,3811,0,3882
2409,3811,1,3889
2410,3811,0,3894
2411,3813,3,3899
2412,3814,0,3905
2413,3816,0,3911
2414,3816,5,3919
2415,3817,0,3923
2416,3820,0,3927
2417,3820,2,3934
2418,3824,4,3938
2419,3824,0,3946
2420,3825,2,3950
2421,3828,4,3954
2422,3831,3,3958
2423,3831,0,3971
2424,3831,1,3981
2425,3832,2,3985
2426,3835,1,3989
2427,3838,2,3993
2428,3838,1,4001
2429,3838,2,4007
2430,3839,0,4011
2431,3840,4,4017
2432,3842,2,4022
2433,3846,4,4026
2434,3846,0,4037
2435,3847,3,4041
2436,3849,1,4046
2437,3851,3,4051
2438,3853,2,4057
2439,3853,3,4065
2440,3854,1,4069
2441,3856,4,4074
2442,3857,1,4080
2443,3860,5,4085
2444,3860,0,4094
2445,3860,0,4101
2446,3861,0,4107
2447,3863,3,4112
2448,3865,3,4118
2449,3867,2,4122
2450,3868,1,4126
2451,3871,3,4130
2452,3874,3,4134
2453,3876,3,4140
2454,3878,2,4144
2455,3879,1,4148
2456,3881,4,4153
2457,3882,0,4159
2458,3886,2,4163
2459,3888,1,4167
2460,3889,0,4171
2461,3892,0,4175
2462,3895,0,4179
2463,3899,2,4183
2464,3899,0,4193
2465,3900,2,4197
2466,3903,1,4201
2467,3905,3,4206
2468,3907,3,4212
2469,3909,2,4216
2470,3910,0,4220
2471,3912,3,4225
2472,3915,4,4229
2473,3917,4,4235
2474,3917,1,4246
2475,3918,1,4250
2476,3921,2,4254
2477,3924,3,4258
2478,3924,2,4266
2479,3926,2,4270
2480,3927,3,4274
2481,3929,1,4279
2482,3931,3,4284
2483,3932,1,4291
2484,3932,2,4298
2485,3932,2,4303
2486,3935,2,4307
2487,3937,0,4312
2488,3941,2,4316
2489,3943,2,4320
2490,3944,0,4324
2491,3946,3,4329
2492,3949,2,4333
2493,3951,2,4339
2494,3951,4,4345
2495,3952,0,4349
2496,3954,4,4354
2497,3955,0,4360
2498,3959,2,4364
2499,3959,4,4373
2500,3959,3,4380
2501,3960,4,4386
2502,3962,2,4391
2503,3966,4,4395
2504,3966,0,4412
2505,3967,2,4416
2506,3970,2,4420
2507,3973,2,4424
2508,3975,2,4430
2509,3977,2,4434
2510,3978,1,4438
2511,3981,0,4442
2512,3983,2,4447
2513,3985,2,4453
2514,3985,3,4469
2515,3986,2,4473
2516,3988,0,4478
2517,3989,4,4484
2518,3992,1,4489
2519,3992,3,4498
2520,3992,2,4505
2521,3995,0,4509
2522,3995,3,4518
2523,3998,2,4523
2524,3998,0,4530
2525,3998,3,4539
2526,3998,4,4547
2527,4001,2,4551
2528,4005,4,4555
2529,4005,2,4565
2530,4005,0,4573
2531,4005,0,4580
2532,4008,0,4584
2533,4010,0,4590
2534,4010,4,4599
2535,4010,1,4605
2536,4012,1,4610
2537,4015,2,4614
2538,4019,4,4618
2539,4019,0,4630
2540,4020,2,4634
2541,4023,4,4638
2542,4023,1,4645
2543,4025,1,4651
2544,4025,3,4657
2545,4026,0,4661
2546,4029,2,4665
2547,4031,0,4670
2548,4035,2,4674
2549,4037,2,4678
2550,4038,2,4682
2551,4041,2,4686
2552,4043,0,4691
2553,4043,4,4710
2554,4045,2,4714
2555,4046,0,4718
2556,4046,4,4729
2557,4049,1,4733
2558,4051,2,4739
2559,4053,2,4743
2560,4054,2,4747
2561,4057,1,4751
2562,4060,2,4755
2563,4064,4,4759
2564,4064,1,4769
2565,4065,2,4773
2566,4068,2,4777
2567,4071,2,4781
2568,4071,1,4796
2569,4071,2,4802
2570,4072,0,4806
2571,4074,3,4811
2572,4077,4,4815
2573,4077,1,4824
2574,4078,0,4829
2575,4079,1,4833
2576,4082,0,4837
2577,4082,4,4844
2578,4084,5,4850
2579,4086,4,4854
2580,4087,1,4858
2581,4090,2,4862
2582,4092,4,4867
2583,4094,4,4873
2584,4094,2,4881
2585,4095,1,4885
2586,4098,3,4889
2587,4101,2,4893
2588,4101,1,4911
2589,4101,1,4921
2590,4102,1,4925
2591,4104,4,4930
2592,4107,4,4934
2593,4107,1,4943
2594,4107,2,4952
2595,4107,0,4957
2596,4110,2,4961
2597,4113,1,4965
2598,4115,2,4971
2599,4117,1,4975
2600,4118,1,4979
2601,4121,2,4983
2602,4124,1,4987
2603,4124,4,5006
2604,4124,4,5021
2605,4125,1,5025
2606,4128,2,5029
2607,4131,2,5033
2608,4135,4,5037
2609,4135,1,5047
2610,4135,0,5055
2611,4137,2,5060
2612,4140,3,5064
2613,4142,4,5070
2614,4142,2,5078
2615,4143,2,5082
2616,4146,2,5086
2617,4149,2,5090
2618,4151,2,5096
2619,4153,2,5100
2620,4154,2,5104
2621,4157,2,5108
2622,4159,4,5113
2623,4159,1,5144
2624,4159,1,5151
2625,4159,0,5156
2626,4162,0,5160
2627,4162,2,5167
2628,4165,2,5172
2629,4165,3,5179
2630,4166,1,5183
2631,4169,2,5187
2632,4171,4,5192
2633,4173,4,5198
2634,4173,0,5209
2635,4174,1,5213
2636,4177,2,5217
2637,4180,2,5221
2638,4180,2,5237
2639,4180,1,5243
2640,4181,1,5247
2641,4184,0,5251
2642,4187,0,5255
2643,4191,2,5259
2644,4191,0,5269
2645,4192,1,5273
2646,4195,2,5277
2647,4198,2,5281
2648,4200,3,5287
2649,4202,2,5291
2650,4203,3,5295
2651,4206,2,5299
2652,4209,2,5303
2653,4209,1,5329
2654,4211,4,5333
2655,4212,2,5337
2656,4215,2,5341
2657,4218,2,5345
2658,4222,4,5349
2659,4222,1,5368
2660,4223,3,5372
2661,4225,1,5377
2662,4227,3,5382
2663,4229,2,5388
2664,4231,2,5392
2665,4232,3,5396
2666,4234,1,5401
2667,4237,2,5405
2668,4241,4,5409
2669,4243,4,5413
2670,4244,2,5417
2671,4247,2,5421
2672,4250,2,5425
2673,4250,3,5444
2674,4250,2,5450
2675,4251,1,5454
2676,4253,4,5459
2677,4256,3,5463
2678,4258,3,5469
2679,4260,2,5473
2680,4261,3,5477
2681,4264,3,5481
2682,4267,2,5485
2683,4269,3,5491
2684,4269,1,5499
2685,4270,2,5503
2686,4273,1,5507
2687,4273,3,5514
2688,4277,2,5518
2689,4279,1,5522
2690,4280,2,5526
2691,4283,3,5530
2692,4285,1,5535
2693,4287,2,5541
2694,4287,0,5549
2695,4288,1,5553
2696,4291,1,5557
2697,4294,0,5561
2698,4298,2,5565
2699,4298,3,5577
2700,4299,2,5581
2701,4302,2,5585
2702,4305,2,5589
2703,4307,2,5595
2704,4309,2,5599
2705,4310,3,5603
2706,4313,4,5607
2707,4315,2,5612
2708,4319,4,5616
2709,4319,1,5626
2710,4320,1,5630
2711,4323,0,5634
2712,4325,2,5639
2713,4327,1,5645
2714,4327,2,5653
2715,4328,0,5657
2716,4331,0,5661
2717,4331,2,5668
2718,4334,0,5673
2719,4334,3,5680
2720,4334,3,5685
2721,4337,2,5689
2722,4339,0,5694
